emp_sai fornec          den_reduz  data_sai   oper_sai cliente         nota_sai   seq_sai        item_sai        qtd_sai                            cus_unit_sai        cus_total_sai                      conta_deb               emp_dest recebedor       den_reduz  data_ent   oper_ent cod_fornecedor  nota_ent                                    seq_ent        item_ent        qtd_ent                            cus_unit_ent        cus_total_ent                      conta_cre               difer                              
64      002591818000747 SJP-2147   2013-10-21 TRAS     002591818000313 013974-1   1              6005241         420,000                            8,843978            3714,47076                         1140215                 65       002591818000313 JUN-1891   2013-10-22 TRAE     002591818000747 013974-1                                    1              5000874         420,000                            8,844000            3714,48                            1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-21 TRAS     002591818000313 013974-1   2              6005225         420,000                            9,001664            3780,69888                         1140215                 65       002591818000313 JUN-1891   2013-10-22 TRAE     002591818000747 013974-1                                    2              5001021         420,000                            9,001690            3780,7098                          1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-21 TRAS     002591818000313 013976-1   1              5000700         80,000                             6,260000            500,8                              1140215                 NULL     NULL            NULL       NULL       NULL     NULL            NULL                                        NULL           NULL            NULL                               NULL                NULL                               NULL                    NULL                               
64      002591818000747 SJP-2147   2013-10-21 TRAS     002591818000313 013976-1   2              5000734         80,000                             6,260000            500,8                              1140215                 NULL     NULL            NULL       NULL       NULL     NULL            NULL                                        NULL           NULL            NULL                               NULL                NULL                               NULL                    NULL                               
64      002591818000747 SJP-2147   2013-10-21 TRAS     002591818000313 013977-1   1              8072744         1600,000                           25,988759           41582,0144                         1140215                 65       002591818000313 JUN-1891   2013-10-22 TRAE     002591818000747 013977-1                                    1              8072744         1600,000                           25,988775           41582,04                           1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-21 TRAS     002591818000313 013977-1   2              8072752         1200,000                           13,038103           15645,7236                         1140215                 65       002591818000313 JUN-1891   2013-10-22 TRAE     002591818000747 013977-1                                    2              8072752         1200,000                           13,038083           15645,6996                         1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-21 TRAS     002591818000313 013977-1   3              8072760         1200,000                           13,120536           15744,6432                         1140215                 65       002591818000313 JUN-1891   2013-10-22 TRAE     002591818000747 013977-1                                    3              8072760         1200,000                           13,120533           15744,6396                         1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-21 TRAS     002591818000313 013977-1   4              8075174         700,000                            17,705884           12394,1188                         1140215                 65       002591818000313 JUN-1891   2013-10-22 TRAE     002591818000747 013977-1                                    4              8075174         700,000                            17,705857           12394,0999                         1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-22 TRAS     002591818000313 013987-1   1              8075310         405,000                            16,140238           6536,79639                         1140215                 65       002591818000313 JUN-1891   2013-10-22 TRAE     002591818000747 013987-1                                    1              8075310         405,000                            16,140173           6536,770065                        1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-22 TRAS     002591818000313 014000-1   1              5000700         30,000                             6,260000            187,8                              1140215                 65       002591818000313 JUN-1891   2013-10-22 TRAE     002591818000747 014000-1                                    1              5000700         30,000                             6,260000            187,8                              1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-22 TRAS     002591818000313 014000-1   2              5000734         30,000                             6,260000            187,8                              1140215                 65       002591818000313 JUN-1891   2013-10-22 TRAE     002591818000747 014000-1                                    2              5000734         30,000                             6,260000            187,8                              1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-22 TRAS     002591818000313 014000-1   3              5000904         30,000                             6,110000            183,3                              1140215                 65       002591818000313 JUN-1891   2013-10-22 TRAE     002591818000747 014000-1                                    3              5000904         30,000                             6,110000            183,3                              1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-22 TRAS     002591818000313 014000-1   4              5000912         30,000                             6,110000            183,3                              1140215                 65       002591818000313 JUN-1891   2013-10-22 TRAE     002591818000747 014000-1                                    4              5000912         30,000                             6,110000            183,3                              1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-22 TRAS     002591818000313 014000-1   5              5000831         30,000                             10,220000           306,6                              1140215                 65       002591818000313 JUN-1891   2013-10-22 TRAE     002591818000747 014000-1                                    5              5000831         30,000                             10,220000           306,6                              1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-22 TRAS     002591818000313 014000-1   6              5000807         30,000                             10,220000           306,6                              1140215                 65       002591818000313 JUN-1891   2013-10-22 TRAE     002591818000747 014000-1                                    6              5000807         30,000                             10,220000           306,6                              1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-22 TRAS     002591818000313 014002-1   1              5001072         560,000                            3,820971            2139,74376                         1140215                 65       002591818000313 JUN-1891   2013-10-22 TRAE     002591818000747 014002-1                                    1              5001072         560,000                            3,820964            2139,73984                         1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-22 TRAS     002591818000313 014002-1   2              5001056         560,000                            3,833684            2146,86304                         1140215                 65       002591818000313 JUN-1891   2013-10-22 TRAE     002591818000747 014002-1                                    2              5001056         560,000                            3,833714            2146,87984                         1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-23 TRAS     002591818000313 014074-1   1              5001072         1120,000                           3,820971            4279,48752                         1140215                 65       002591818000313 JUN-1891   2013-10-24 TRAE     002591818000747 014074-1                                    1              5001072         1120,000                           3,820964            4279,47968                         1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-23 TRAS     002591818000313 014074-1   2              5001056         1120,000                           3,833684            4293,72608                         1140215                 65       002591818000313 JUN-1891   2013-10-24 TRAE     002591818000747 014074-1                                    2              5001056         1120,000                           3,833723            4293,76976                         1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-23 TRAS     002591818000313 014075-1   1              6005250         420,000                            9,024343            3790,22406                         1140215                 65       002591818000313 JUN-1891   2013-10-24 TRAE     002591818000747 014075-1                                    1              5000955         420,000                            9,024310            3790,2102                          1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-23 TRAS     002591818000313 014075-1   2              6005233         420,000                            9,097830            3821,0886                          1140215                 65       002591818000313 JUN-1891   2013-10-24 TRAE     002591818000747 014075-1                                    2              5001030         420,000                            9,097786            3821,07012                         1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-23 TRAS     002591818000313 014076-1   1              6005241         840,000                            8,843978            7428,94152                         1140215                 65       002591818000313 JUN-1891   2013-10-24 TRAE     002591818000747 014076-1                                    1              5000874         840,000                            8,844000            7428,96                            1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-23 TRAS     002591818000313 014076-1   2              6005225         840,000                            9,001664            7561,39776                         1140215                 65       002591818000313 JUN-1891   2013-10-24 TRAE     002591818000747 014076-1                                    2              5001021         840,000                            9,001702            7561,42968                         1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-23 TRAS     002591818000313 014089-1   1              8072744         640,000                            25,988759           16632,80576                        1140215                 65       002591818000313 JUN-1891   2013-10-24 TRAE     002591818000747 014089-1                                    1              8072744         640,000                            25,988781           16632,81984                        1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-23 TRAS     002591818000313 014089-1   2              8072752         1380,000                           13,038103           17992,58214                        1140215                 65       002591818000313 JUN-1891   2013-10-24 TRAE     002591818000747 014089-1                                    2              8072752         1380,000                           13,038080           17992,5504                         1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-23 TRAS     002591818000313 014089-1   3              8072760         1403,000                           13,120536           18408,112008                       1140215                 65       002591818000313 JUN-1891   2013-10-24 TRAE     002591818000747 014089-1                                    3              8072760         1403,000                           13,120535           18408,110605                       1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-23 TRAS     002591818000313 014089-1   4              8075310         1914,000                           16,140238           30892,415532                       1140215                 65       002591818000313 JUN-1891   2013-10-24 TRAE     002591818000747 014089-1                                    4              8075310         1914,000                           16,140172           30892,289208                       1140215                 0,1                                
64      002591818000747 SJP-2147   2013-10-25 TRAS     002591818000313 014198-1   1              6005241         840,000                            8,843978            7428,94152                         1140215                 65       002591818000313 JUN-1891   2013-10-26 TRAE     002591818000747 014198-1                                    1              5000874         840,000                            8,844000            7428,96                            1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-25 TRAS     002591818000313 014198-1   2              6005225         840,000                            9,001664            7561,39776                         1140215                 65       002591818000313 JUN-1891   2013-10-26 TRAE     002591818000747 014198-1                                    2              5001021         840,000                            9,001702            7561,42968                         1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-25 TRAS     002591818000313 014199-1   1              6005250         420,000                            9,024343            3790,22406                         1140215                 65       002591818000313 JUN-1891   2013-10-26 TRAE     002591818000747 014199-1                                    1              5000955         420,000                            9,024310            3790,2102                          1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-25 TRAS     002591818000313 014199-1   2              6005233         420,000                            9,097830            3821,0886                          1140215                 65       002591818000313 JUN-1891   2013-10-26 TRAE     002591818000747 014199-1                                    2              5001030         420,000                            9,097786            3821,07012                         1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-25 TRAS     002591818000313 014200-1   1              5001072         560,000                            3,820971            2139,74376                         1140215                 65       002591818000313 JUN-1891   2013-10-26 TRAE     002591818000747 014200-1                                    1              5001072         560,000                            3,820964            2139,73984                         1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-25 TRAS     002591818000313 014200-1   2              5001056         560,000                            3,833684            2146,86304                         1140215                 65       002591818000313 JUN-1891   2013-10-26 TRAE     002591818000747 014200-1                                    2              5001056         560,000                            3,833714            2146,87984                         1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-25 TRAS     002591818000313 014224-1   1              8072744         1920,000                           25,988759           49898,41728                        1140215                 65       002591818000313 JUN-1891   2013-10-26 TRAE     002591818000747 014224-1                                    1              8072744         1920,000                           25,988776           49898,44992                        1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-25 TRAS     002591818000313 014224-1   2              8072752         120,000                            13,038103           1564,57236                         1140215                 65       002591818000313 JUN-1891   2013-10-26 TRAE     002591818000747 014224-1                                    2              8072752         120,000                            13,038083           1564,56996                         1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-25 TRAS     002591818000313 014224-1   3              8072760         120,000                            13,120536           1574,46432                         1140215                 65       002591818000313 JUN-1891   2013-10-26 TRAE     002591818000747 014224-1                                    3              8072760         120,000                            13,120500           1574,46                            1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-25 TRAS     002591818000313 014224-1   4              8075174         665,000                            17,705884           11774,41286                        1140215                 65       002591818000313 JUN-1891   2013-10-26 TRAE     002591818000747 014224-1                                    4              8075174         665,000                            17,705865           11774,400225                       1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-25 TRAS     002591818000313 014224-1   5              8075310         1008,000                           16,140238           16269,359904                       1140215                 65       002591818000313 JUN-1891   2013-10-26 TRAE     002591818000747 014224-1                                    5              8075310         1008,000                           16,140169           16269,290352                       1140215                 0,1                                
64      002591818000747 SJP-2147   2013-10-28 TRAS     002591818000313 014260-1   1              8072744         1600,000                           25,988759           41582,0144                         1140215                 65       002591818000313 JUN-1891   2013-10-29 TRAE     002591818000747 014260-1                                    1              8072744         1600,000                           25,988775           41582,04                           1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-28 TRAS     002591818000313 014260-1   2              8072752         1080,000                           13,038103           14081,15124                        1140215                 65       002591818000313 JUN-1891   2013-10-29 TRAE     002591818000747 014260-1                                    2              8072752         1080,000                           13,038083           14081,12964                        1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-28 TRAS     002591818000313 014260-1   3              8072760         960,000                            13,120536           12595,71456                        1140215                 65       002591818000313 JUN-1891   2013-10-29 TRAE     002591818000747 014260-1                                    3              8072760         960,000                            13,120531           12595,70976                        1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-28 TRAS     002591818000313 014260-1   4              8075174         665,000                            17,705884           11774,41286                        1140215                 65       002591818000313 JUN-1891   2013-10-29 TRAE     002591818000747 014260-1                                    4              8075174         665,000                            17,705865           11774,400225                       1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-28 TRAS     002591818000313 014260-1   5              8075310         810,000                            16,140238           13073,59278                        1140215                 65       002591818000313 JUN-1891   2013-10-29 TRAE     002591818000747 014260-1                                    5              8075310         810,000                            16,140173           13073,54013                        1140215                 0,1                                
64      002591818000747 SJP-2147   2013-10-28 TRAS     002591818000313 014282-1   1              6005241         840,000                            8,843978            7428,94152                         1140215                 65       002591818000313 JUN-1891   2013-10-29 TRAE     002591818000747 014282-1                                    1              5000874         840,000                            8,844000            7428,96                            1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-28 TRAS     002591818000313 014282-1   2              6005225         840,000                            9,001664            7561,39776                         1140215                 65       002591818000313 JUN-1891   2013-10-29 TRAE     002591818000747 014282-1                                    2              5001021         840,000                            9,001702            7561,42968                         1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-28 TRAS     002591818000313 014283-1   1              6005250         420,000                            9,024343            3790,22406                         1140215                 65       002591818000313 JUN-1891   2013-10-29 TRAE     002591818000747 014283-1                                    1              5000955         420,000                            9,024310            3790,2102                          1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-28 TRAS     002591818000313 014283-1   2              6005233         420,000                            9,097830            3821,0886                          1140215                 65       002591818000313 JUN-1891   2013-10-29 TRAE     002591818000747 014283-1                                    2              5001030         420,000                            9,097786            3821,07012                         1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-28 TRAS     002591818000313 014284-1   1              5001072         560,000                            3,820971            2139,74376                         1140215                 65       002591818000313 JUN-1891   2013-10-29 TRAE     002591818000747 014284-1                                    1              5001072         560,000                            3,820964            2139,73984                         1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-28 TRAS     002591818000313 014284-1   2              5001056         560,000                            3,833684            2146,86304                         1140215                 65       002591818000313 JUN-1891   2013-10-29 TRAE     002591818000747 014284-1                                    2              5001056         560,000                            3,833714            2146,87984                         1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-30 TRAS     002591818000313 014394-1   1              6005250         840,000                            9,024343            7580,44812                         1140215                 65       002591818000313 JUN-1891   2013-10-31 TRAE     002591818000747 014394-1                                    1              5000955         840,000                            9,024321            7580,42964                         1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-30 TRAS     002591818000313 014394-1   2              6005233         840,000                            9,097830            7642,1772                          1140215                 65       002591818000313 JUN-1891   2013-10-31 TRAE     002591818000747 014394-1                                    2              5001030         840,000                            9,097798            7642,15032                         1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-30 TRAS     002591818000313 014395-1   1              6005241         840,000                            8,843978            7428,94152                         1140215                 65       002591818000313 JUN-1891   2013-10-31 TRAE     002591818000747 014395-1                                    1              5000874         840,000                            8,844000            7428,96                            1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-30 TRAS     002591818000313 014395-1   2              6005225         840,000                            9,001664            7561,39776                         1140215                 65       002591818000313 JUN-1891   2013-10-31 TRAE     002591818000747 014395-1                                    2              5001021         840,000                            9,001702            7561,42968                         1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-30 TRAS     002591818000313 014396-1   1              5001072         560,000                            3,820971            2139,74376                         1140215                 65       002591818000313 JUN-1891   2013-10-31 TRAE     002591818000747 014396-1                                    1              5001072         560,000                            3,820964            2139,73984                         1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-30 TRAS     002591818000313 014396-1   2              5001056         560,000                            3,833684            2146,86304                         1140215                 65       002591818000313 JUN-1891   2013-10-31 TRAE     002591818000747 014396-1                                    2              5001056         560,000                            3,833714            2146,87984                         1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-30 TRAS     002591818000313 014397-1   1              5001072         560,000                            3,820971            2139,74376                         1140215                 65       002591818000313 JUN-1891   2013-10-31 TRAE     002591818000747 014397-1                                    1              5001072         560,000                            3,820964            2139,73984                         1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-30 TRAS     002591818000313 014397-1   2              5001056         560,000                            3,833684            2146,86304                         1140215                 65       002591818000313 JUN-1891   2013-10-31 TRAE     002591818000747 014397-1                                    2              5001056         560,000                            3,833714            2146,87984                         1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-30 TRAS     002591818000313 014407-1   1              8072744         1440,000                           25,988759           37423,81296                        1140215                 65       002591818000313 JUN-1891   2013-10-31 TRAE     002591818000747 014407-1                                    1              8072744         1440,000                           25,988778           37423,84032                        1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-30 TRAS     002591818000313 014407-1   2              8072752         1032,000                           13,038103           13455,322296                       1140215                 65       002591818000313 JUN-1891   2013-10-31 TRAE     002591818000747 014407-1                                    2              8072752         1032,000                           13,038081           13455,299592                       1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-30 TRAS     002591818000313 014407-1   3              8072760         1080,000                           13,120536           14170,17888                        1140215                 65       002591818000313 JUN-1891   2013-10-31 TRAE     002591818000747 014407-1                                    3              8072760         1080,000                           13,120537           14170,17996                        1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-30 TRAS     002591818000313 014407-1   4              8075174         805,000                            17,705884           14253,23662                        1140215                 65       002591818000313 JUN-1891   2013-10-31 TRAE     002591818000747 014407-1                                    4              8075174         805,000                            17,705863           14253,219715                       1140215                 0,0                                
64      002591818000747 SJP-2147   2013-10-30 TRAS     002591818000313 014407-1   5              8075310         896,000                            16,140238           14461,653248                       1140215                 65       002591818000313 JUN-1891   2013-10-31 TRAE     002591818000747 014407-1                                    5              8075310         896,000                            16,140167           14461,589632                       1140215                 0,1                                
